"player_name","pitcher","game_year","N","unpredictability","indistinguishability","unexpectedness","deception"
"Edwin Diaz","621242",2018,889,64.0002810497756,84.8031806353207,30.9896626024575,53.8575436592076
"Jose De Leon","592254",2020,106,27.9361941854004,84.042556395879,60.8989614248329,53.8264624222021
"Craig Kimbrel","518886",2018,863,83.4844676919187,67.9943877595162,20.2351557668631,53.8154891697793
"Jakob Junis","596001",2020,280,47.6057671900276,77.3905541875482,46.7974969612255,53.8145342015815
"Nick Vincent","543883",2018,591,80.5218613576402,63.2830881246321,24.0750635187489,53.7433065513578
"Rich Hill","448179",2018,1382,64.3474756971133,57.9742558405573,39.0646313268118,53.7239791090529
"Enyel De Los Santos","660853",2019,130,62.686422607025,81.7718009788529,32.836565782118,53.715250198803
"Aaron Nola","605400",2019,2477,83.0199813589579,76.2081968979147,17.7994589094695,53.6738443263734
"Chris Martin","455119",2020,216,54.3515249273535,58.5786467194181,47.0257221153557,53.6665729372166
"Brock Stewart","592779",2019,362,66.6211323362234,83.8138282095068,28.7856628644502,53.6033252642016
"Justin Miller","502522",2018,670,84.5605681563831,75.182889302434,16.7078790296776,53.5685651324347
"Lucas Sims","608371",2019,574,80.1237790776244,68.8771262331326,22.3619113103784,53.5609647002325
"Caleb Smith","592761",2019,2006,71.8268166396039,44.8299935588441,36.7171818583451,53.4594942233592
"Luis Patino","672715",2020,264,63.930453581443,74.9537812055106,33.5973963655519,53.4419684708825
"Hunter Strickland","519326",2019,270,82.1206348665625,64.6590770783336,21.7697588718979,53.3553177910709
"Lucas Giolito","608337",2019,2109,78.8371151688282,88.2430615595867,16.9553955911318,53.3529374712746
"Trevor Richards","670950",2020,426,58.088976728913,85.4125211139575,34.8805683327056,53.3035366691179
"Boone Logan","457429",2018,169,61.465606180226,74.6442487008568,35.4322961404409,53.2341740327319
"Steven Matz","571927",2019,2012,72.3473745686156,74.1941131353304,26.525986582078,53.1742007672032
"Gerrit Cole","543037",2020,826,74.1267667325424,78.3293311919691,23.6807606096748,53.1308405204971
"Marco Estrada","462136",2019,247,78.1341180015606,45.6721226602853,30.7464699537649,53.1022206555611
"Paul Fry","643316",2020,278,45.1265186208312,83.0887635600125,45.9888940411387,53.0838733543517
"Joe Smith","501925",2019,242,62.4254877997929,63.4861585163301,37.9711797112161,53.0744009486461
"Julio Teheran","527054",2019,2282,72.2778041658042,81.6701444071776,24.0568120525307,53.0726095303783
"Scott Alexander","518397",2018,701,60.5162684058135,91.0881192669242,30.7227527944743,53.056943703417
"Brad Peacock","502748",2018,878,66.1981101028476,60.1469041899252,35.8774234076862,53.0391555933832
"Aaron Bummer","607481",2018,465,55.0729888577327,83.5944513096887,37.5614481739407,53.0330382013052
"Bryan Garcia","650530",2020,239,54.5976264513014,75.0243216833051,40.6585082687706,53.0148193044255
"Jhoulys Chacin","468504",2018,2175,71.6380288715863,59.0637940346636,31.6781670764816,52.9948044697014
"Stephen Strasburg","544931",2018,1612,71.4320320371504,97.3333260477748,19.6294462194414,52.9791649870734
"Michael Feliz","593140",2019,760,77.1565934723477,34.4711021655313,34.9353598302162,52.9708364780047
"Edubray Ramos","591693",2019,217,61.9313167314678,51.4801325061667,42.0528747924759,52.9673406081946
"Sean Manaea","640455",2020,590,72.6142356116762,51.150580936214,33.2203209277915,52.8709198744566
"Zack Godley","643327",2019,1141,56.2465293528676,78.5560754787648,37.8975974280312,52.8193379348231
"Chris Stratton","608717",2020,415,67.104207706517,89.4294833377447,25.4815648793121,52.815253555797
"Aaron Nola","605400",2018,2380,75.5269950432333,73.6362969893542,23.4773659802058,52.7458019928386
"Mike Soroka","647336",2018,292,53.9603079393116,91.7923106873785,35.4477384639812,52.738146125246
"Victor Arano","644364",2018,700,55.2349552647012,73.8360584153851,40.0958826099212,52.7209896260553
"Josh Hader","623352",2019,863,93.6059317730575,59.1685037338669,13.1510628114147,52.715443596431
"Edgar Garcia","658305",2019,552,72.6404312405665,89.8400892506014,20.6049939624779,52.6848303569567
"Matt Andriese","542882",2019,895,68.1412713508273,67.4626413766488,31.3233511899435,52.600283291912
"Jeff Hoffman","656546",2019,943,70.6495228818424,86.5657724631658,23.1374770653229,52.5780978955555
"Kyle Crick","605195",2019,707,50.9383165369181,86.0973106829501,39.5155892520993,52.5710374291458
"Alex Cobb","502171",2018,1775,51.0640828605241,82.626432347011,40.50659498496,52.562897537229
"Drew Gagnon","543193",2019,290,62.2025187024388,86.2885759907143,30.124437988684,52.5355100151575
"Matt Wisler","605538",2019,711,82.897287260517,76.2698479747886,16.2309167227378,52.509168949796
"Heath Hembree","592390",2020,273,63.8922566365979,71.4751021951582,33.3913261681889,52.4917390767123
"Zack Greinke","425844",2020,772,76.2342498297647,56.997434982525,27.7408027888513,52.4234945293119
"Jack Flaherty","656427",2018,1973,74.1384614962403,76.9118586690308,23.0701419427489,52.3877489917818
"Wander Suero","593833",2019,914,72.2216453603691,72.6260671759823,25.9972752941352,52.3751373028923
"Ryan Helsley","664854",2019,424,73.8832331024172,67.8943783407715,26.0814678212895,52.3363908862079
"Zac Gallen","668678",2019,1053,71.6650111209278,62.1614948919885,29.6477782296003,52.2741478636783
"Adam Conley","543045",2019,782,68.1009073512391,85.4055140169494,25.1454503715319,52.2523806754801
"Pat Neshek","450212",2018,262,87.5309336864623,14.338533056854,31.7827879627816,52.2494761223377
"Logan Webb","657277",2020,751,62.3651157610187,74.635302805119,33.1747439055004,52.1617001731134
"Enoli Paredes","660600",2020,271,63.876945820223,78.9686538451578,30.4983228510783,52.1264724480073
"Antonio Senzatela","622608",2018,1110,83.2556519350854,39.2179910722163,27.1883835163937,52.1170513473988
"AJ Ramos","573109",2018,270,47.0787185085878,87.423789956097,41.6189049399124,52.1096617844264
"Brad Wieck","623364",2019,483,83.0857661885841,82.7355721240462,13.4035347324833,52.0775136005097
"Ramon Rosso","665759",2020,148,52.1108964927282,71.9466121356609,42.3545570956316,52.0735642789065
"Tyler Duffey","608648",2019,739,67.6594651523693,42.0677608605297,39.0653925313045,52.0722282483936
"Cody Stashak","664054",2019,263,71.9066853080581,67.5984032627524,27.4041176741682,52.0540207479827
"Chris Stratton","608717",2019,929,78.3981148200539,86.5855263952065,15.9763012985077,52.0336534050376
"Chase Anderson","502624",2019,1717,70.8670317937348,70.5458382849498,27.2635992124933,52.0132964732543
"Joey Lucchesi","664192",2019,1817,57.7038132467453,9.39185912626228,57.5493266216629,51.9793952537776
"Matt Andriese","542882",2018,1008,58.787869639663,57.6218848258656,41.2704369110874,51.9686790534827
"Daniel Stumpf","621385",2018,527,87.4598604458597,69.4873223420014,13.8332780683604,51.944205593013
"Ryan Pressly","519151",2019,602,69.1766271238145,86.0834803522521,23.6018205375984,51.940843948953
"Brandon Workman","519443",2018,477,79.2215594595773,46.0771585664139,28.0643427363443,51.9324657816467
"Neil Ramirez","519166",2019,349,75.6734276420572,74.6708811086515,21.841895775833,51.9092571086595
"Sam Howard","607572",2020,271,80.516140723262,65.4482432202939,20.7674350477629,51.8922772767535
"Caleb Ferguson","657571",2020,229,68.9379078765659,86.5745697953655,23.5709322695491,51.8906938696774
"Adam Plutko","592644",2019,1333,78.4901991485113,66.190919310934,22.1816536222542,51.8794724641648
"Trevor Rosenthal","572096",2020,290,80.6179369619985,83.2044382243451,14.9799816272757,51.8606568533655
"Jason Vargas","450306",2018,1137,72.8224235695983,68.2982530964919,26.1518561995367,51.8600431271225
"Wes Parsons","641149",2019,481,71.0035641007787,90.6998565611051,20.4915168290402,51.8462609594914
"Zack Littell","641793",2019,404,75.9873806408912,70.1772839857767,22.9205070598685,51.8423222678424
"Jarlin Garcia","606424",2019,550,65.8381933867964,40.5340706252381,40.7288486756156,51.8422876316176
"Dylan Cease","656302",2020,830,62.1088086262564,67.0505933520756,35.3439437676806,51.8375926127986
"Johnny Cueto","456501",2020,859,74.1020206977131,64.5391477715338,26.189105593854,51.7848139206031
"Walker Lockett","621141",2018,215,57.9648890798404,83.1308179153108,33.5001807698356,51.743707939217
"Vince Velasquez","592826",2020,497,65.4656060151386,80.9450752483797,28.0023739627667,51.7331037154215
"Drew Steckenrider","608716",2019,179,47.6358179988607,94.5314034675396,38.2694409121246,51.6682424213113
"Robbie Ray","592662",2018,1746,74.927535300655,49.5499269327039,30.0717900946873,51.6336142867094
"Shawn Kelley","518875",2018,539,78.5701930538899,75.7282248119682,18.6826780876787,51.6016464632902
"Freddy Peralta","642547",2020,371,70.4427152228985,72.3012167382243,26.4303530322965,51.5732645734142
"Will Harris","501789",2020,265,73.2280254767409,86.1344102332136,19.7258253930549,51.5723259247016
"Richard Bleier","542947",2019,525,59.6937917284541,77.7528247998687,33.5329719762924,51.5624325730769
"Stephen Tarpley","605501",2019,404,59.119197509767,70.2649029574513,36.2797829059529,51.4827271749118
"Juan Nicasio","504379",2019,618,79.4784457139836,74.331218863384,18.1958747648015,51.4719286959889
"Buck Farmer","571656",2019,867,68.2046103873519,68.3833192486332,29.3783573616196,51.4713082784739
"Triston McKenzie","663474",2020,422,75.5548373063995,50.8174843773455,28.8728941582901,51.4372833900506
"Alex Wood","622072",2018,1792,68.6477769112832,32.1744066599305,40.4929750696011,51.4290611896297
"Drew Steckenrider","608716",2018,886,72.6327427344285,81.6792125257613,21.3690118208533,51.3838047573871
"Ryne Harper","607560",2020,296,43.9731398260875,43.4911105820229,57.1061822939305,51.3527544385675
"Matt Hall","664180",2020,156,45.0739978622482,48.5521929057463,54.501201200903,51.2926726409578
"Ross Detwiler","446321",2019,844,70.2967042107363,68.7553624001036,27.2499431802213,51.2692147490671
"Dan Jennings","543359",2019,103,77.0636352109192,76.1270806180166,19.3199329180984,51.2650923146801
"Ranger Suarez","624133",2019,558,76.5240814951126,78.9602716027806,18.8299168666351,51.2427872583283
"Domingo German","593334",2019,1652,64.9254544557872,47.9411583641383,38.2573012651607,51.2331878224809
"Justin Hancock","606995",2018,156,69.7851519599476,72.0647915601692,26.5499977957008,51.2221430729348
"Daniel Castano","641447",2020,347,65.5612152245577,77.033116279516,28.3803195611009,51.1754582702343
"Edgar Santana","650828",2018,660,52.6666468196042,78.9913987966922,38.3247503541328,51.1369901081973
"Kyle Bird","613317",2019,182,49.0574371806509,94.5530568444456,36.3366410405147,51.1355068237648
"Elieser Hernandez","622694",2018,831,71.2059042268273,72.2764511176938,25.1721454829219,51.1233703117829
"Drew Smyly","592767",2020,370,53.2244369443898,80.2096127050493,37.4534039026139,51.1203449832798
"Alex Wood","622072",2019,432,80.0547485151104,53.595850702933,23.8043632817733,51.1013651289605
"Zack Godley","643327",2020,408,66.5542650714487,54.71371833643,34.5070080255379,51.0566877871161
"Jarlin Garcia","606424",2020,210,70.6541401426116,59.0236227449076,29.7503378792085,51.05280480295
"Zack Wheeler","554430",2018,2137,72.2664165350734,78.5399511831021,22.1484827808437,51.0147832515708
"Darwinzon Hernandez","650382",2020,136,67.4673608813357,69.5534617199994,28.9624873688611,51.012259591413
"Jeffrey Springs","605488",2019,376,78.4984287134331,30.7025805771414,32.2431894988726,51.003053280885
"Jose Manuel Fernandez","622774",2018,118,58.1340749562468,6.20438378112815,56.8005050872391,50.9839807302145
"Kendall Graveman","608665",2018,463,68.1941885449791,82.5831359259293,24.096807152302,50.9314983080875
"Taylor Rogers","573124",2019,772,63.3768601362717,96.0029996169412,23.7423319323182,50.8987900599783
"Zach Duke","435043",2019,207,51.1741071335754,93.4997130869706,34.5327053145527,50.8560937646126
"Jose Leclerc","600917",2019,952,80.1424995347484,22.1020231202967,33.4152000472859,50.8516502889697
"Burch Smith","572143",2018,1073,77.6874366477156,47.2663752601775,27.4137244915948,50.8486027607788
"Lucas Giolito","608337",2020,926,72.4031435735854,88.9219144392463,18.460602922877,50.8266188401262
"Stephen Tarpley","605501",2020,130,38.917513747383,88.2876142970703,46.2169369796198,50.8036706664063
"Brandon Workman","519443",2019,942,75.4259703645157,45.9241260885272,29.5409173848477,50.7330840386641
"Gerrit Cole","543037",2018,2455,76.4040871777101,74.6660227757292,19.4946868645278,50.6762257364043
"Lance Lynn","458681",2018,2237,70.5003793636336,81.7777831141951,22.0811412633626,50.6686290893465
"Pat Neshek","450212",2019,199,95.1592384102747,16.5916149866253,22.5368939635008,50.6659365937994
"Dan Altavilla","656186",2018,274,77.401526318482,83.286284855635,15.8733801555104,50.6392708884823
"Shaun Anderson","641312",2019,1135,73.959827289724,31.9402207117869,35.0296029398598,50.6090161308949
"Tim Hill","657612",2020,269,67.4412780154511,80.6857697596561,24.8224423228889,50.5790411430551
"Caleb Baragar","670056",2020,261,69.565520462047,81.4717655502392,22.8077009830783,50.5690036781471
"Robinson Leyer","622490",2020,128,82.7341681085799,65.9382734465348,16.8757527770505,50.5453128760464
"Shawn Armstrong","542888",2020,180,46.6231554053268,81.7025391121603,41.5932754983671,50.5396070596689
"Keegan Akin","669211",2020,383,76.7161920217146,45.8839853246554,28.1787399742866,50.512824358278
"Daniel Mengden","596043",2018,1293,73.205942381098,59.3529798342314,26.7641899857194,50.5029883044896
"Hector Santiago","502327",2019,523,72.8801852533131,38.1748124754636,33.7745659784196,50.4977995242257
"Nick Pivetta","601713",2019,1192,75.6593696820087,54.2630406918846,26.3571803813423,50.4973984197678
"Dakota Hudson","641712",2019,2095,73.8972313811155,73.283512183152,21.7254130168176,50.4820310862782
"Dallas Keuchel","572971",2018,2381,56.1169361253501,76.8693341234689,35.2052077043989,50.4640397180281
"Jose Urena","570632",2020,291,72.1630347148836,79.8778067107513,21.0193212528718,50.4585787894766
"Max Fried","608331",2020,660,55.4869640370552,52.8998677101298,43.3363176999933,50.4451146665899
"Jameson Taillon","592791",2018,2178,70.239689547331,69.3795475976278,25.9237830109272,50.4403716517185
"Hector Neris","593576",2019,852,77.5337600158716,55.8038573635731,24.213106327607,50.4205758976264
"Tanner Houck","656557",2020,202,54.5909817350663,67.6672825573357,39.2778902765202,50.3813859463937
"Cristian Javier","664299",2020,673,65.7910806925885,77.6120700680117,26.819135367015,50.3373706296004
"Mike Soroka","647336",2019,1854,68.1583333913447,69.8948453481758,27.2148976082919,50.2572952242871
"Mike Mayers","594577",2018,681,89.6248358143224,79.4504165302964,6.47418968225827,50.2498779656193
"Wander Suero","593833",2020,281,63.6774279848693,78.6234774415557,28.1069003882427,50.244752435678
"Merrill Kelly","518876",2019,2187,70.586599295497,83.5801885656684,20.8240958200295,50.2369171662216
"Jason Vargas","450306",2019,1857,76.5892655600346,67.5538239259986,20.9681636167884,50.2240550120031
"Tyson Ross","475115",2018,1864,72.6317946364697,90.7828139898429,16.7920690153891,50.2004336440366
"Jeff Brigham","656257",2018,239,57.7344842708636,78.3350113126359,33.0151262133323,50.1884781197022
"Wily Peralta","503449",2018,452,70.0036588465318,51.7210128408556,31.3550032486926,50.1644446946091
"Clayton Kershaw","477132",2019,1889,46.0270353656321,54.9609564842483,50.0741550363878,50.1636513050846
"Tyler Skaggs","572140",2019,1048,79.769850649341,61.4426380908362,20.1963739035814,50.1540992481333
"Jeff Samardzija","502188",2018,594,61.4559978223049,71.9425945478428,31.8547975358587,50.0955611097232
"Josh Hader","623352",2018,992,88.4663604378468,42.4416828197556,19.0014378313574,50.0934489418936
"Wily Peralta","503449",2019,493,57.6036532854119,73.7987231789793,34.4137358020221,50.0791650121457
"Robbie Erlin","572362",2020,340,64.1200248202431,92.1617398852624,23.1875668571245,50.0752421388264
"Ty Blach","621389",2018,1367,78.568546483313,70.5653319130181,18.1052196610055,50.03164083369
"Matt Foster","641582",2020,327,72.4200939498648,82.5544999192508,19.333353080162,50.0201266802931
"Ian Kennedy","453178",2018,1536,72.5845375942704,73.2793418659377,22.1030909091132,49.9843210386471
"Grant Dayton","594795",2019,153,63.3036967796619,84.4584281011646,26.1096965158944,49.9302616666712
